smiles,predicted_pIC50,uncertainty,QED,MW,LogP,TPSA,HBD,HBA,penalty,SA_score,has_PAINS,PAINS_alert,PAINS_penalty,final_score,parent_seed,round
C=CC(=N)NC1=NONOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.97116923180729,0.04000055387754591,0.484604818333918,339.3590000000001,1.8376899999999996,115.48,4,8,0.0,2.1500000000000004,False,,0.0,8.850971087096703,C=CC(=O)NC1=NONOC=C2N=CN=C(Nc3cccc(C)c3)C21,5
C=CC(=O)ONC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,8.87754088107717,0.03296814860911786,0.6454667618689273,309.32900000000006,1.95082,87.44,2,7,0.0,2.1500000000000004,False,,0.0,8.844806113402516,C=CC(=O)NNC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,3
CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CNC1,9.120357041493678,0.030218920010120366,0.49563514857563223,484.40200000000016,3.216500000000001,85.42,3,7,0.0,3.296013333333334,False,,0.0,8.843553695771373,CN1CCN(CCC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)COC1,2
CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1OCOCN3c1ccc(F)c(Cl)c1,9.043883663935963,0.04285151532700184,0.5810724182291991,457.89300000000014,3.9407000000000023,79.82000000000001,1,7,0.0,3.019286666666668,False,,0.0,8.838675357723561,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1OCCN3c1ccc(F)c(Cl)c1,2
C=CC(=N)NC1=CNC=C2N=CN=C(Nc3cccc(C)c3)C21,8.97157242522232,0.053098384861733974,0.5111787333824768,306.37300000000005,2.50239,84.66,4,5,0.0,2.25,False,,0.0,8.836563407051823,C=CC(=O)NC1=CNC=C2N=CN=C(Nc3cccc(C)c3)C21,3
O=C(CCN1CCCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.07367307357687,0.04028854183744669,0.5628384307878745,470.3710000000001,4.1868000000000025,79.38,2,6,0.0,3.202473333333334,False,,0.0,8.834432747133361,O=C(CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1
O=C(CCN1CCCCNC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.07763193311816,0.022605098077864528,0.504400737690122,469.3870000000001,4.107400000000002,82.18,3,6,0.0,3.1959133333333343,False,,0.0,8.827840203885357,O=C(CCN1CCCCOC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,2
O=C(CCN1CCOCCOC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.072384249924344,0.023113353188879925,0.5485921595847275,486.37000000000006,3.7708000000000013,88.61000000000001,2,7,0.0,3.309133333333334,False,,0.0,8.827196976527828,O=C(CCN1CCCCOC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,2
C=CC(=N)NC1=NONNC=C2N=CN=C(Nc3cccc(C)c3)C21,8.984060378565031,0.04082167515241563,0.4126554523618298,338.37500000000006,1.4106899999999991,118.28,5,8,0.0,2.1500000000000004,False,,0.0,8.82706642959353,C=CC(=O)NC1=NONNC=C2N=CN=C(Nc3cccc(C)c3)C21,6
C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(OCl)c(F)c3)C21,8.802801978430876,0.049722396440406484,0.822840723156839,347.737,2.3825000000000003,87.44000000000001,2,6,0.0,2.25,False,,0.0,8.82699994356889,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(Cl)c(F)c3)C21,3
C=CC(=O)NNOC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,8.920933075660816,0.03178033591524724,0.5764500482109738,324.3440000000001,1.4554199999999997,99.47,3,7,0.0,2.35,False,,0.0,8.824877763851056,C=CC(=O)NNC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,3
O=C(CCN1COCCCOC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.075596968463612,0.0260539055088878,0.542144068233546,486.37000000000006,4.118400000000002,88.61000000000001,2,7,0.0,3.309133333333334,False,,0.0,8.824245097071497,O=C(CCN1CCCCOC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,2
C=CC(=N)NC1=NC=C2N=CN=C(Nc3ccc(F)c(F)c3)C21,8.910304304700869,0.05296207683981034,0.5783812239162877,314.29900000000004,2.4396700000000004,84.99000000000001,3,5,0.0,2.1500000000000004,False,,0.0,8.824032839819203,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(F)c(F)c3)C21,2
C=CC(=O)NC1=NOOC=C2N=CN=C(Nc3ccc(F)c(Cl)c3)C21,8.872551920413361,0.024925122021849523,0.622378905841133,363.7360000000001,2.3665000000000003,96.67,2,7,0.0,2.241573333333334,False,,0.0,8.822580251312077,C=CC(=O)NC1=NOC=C2N=CN=C(Nc3ccc(F)c(Cl)c3)C21,2
C=CC(=N)NC1=NNNC=C2N=CN=C(Nc3cccc(C)c3)C21,8.976158668430054,0.042125394309522626,0.41953585361671597,322.3760000000001,1.4790899999999991,109.05,5,7,0.0,2.1500000000000004,False,,0.0,8.82130120092889,C=CC(=O)NC1=NNNC=C2N=CN=C(Nc3cccc(C)c3)C21,5
C=CC(=O)NOC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21,8.880096230192242,0.03910391561848239,0.6625904344954205,308.34100000000007,2.47872,75.08,2,5,0.0,2.35,False,,0.0,8.81978753182147,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21,1
COC=CC(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.95879122965297,0.011336040443423085,0.5020146157874353,399.24800000000005,3.8026000000000026,77.0,1,6,0.0,2.528320000000001,False,,0.0,8.819214497103264,C/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1
C=CC(=N)NC1=NC=C2N=CN=C(Nc3ccc(Cl)c(F)c3)C21,8.897683063385069,0.04573722982639262,0.5750124656533779,330.754,2.953970000000001,84.99000000000001,3,5,0.0,2.1500000000000004,False,,0.0,8.816952066385364,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(Cl)c(F)c3)C21,3
C=CC(=N)NC1=CONOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.950058430207465,0.04748756541163748,0.5003701082018583,338.37100000000004,2.36559,103.12,4,7,0.0,2.25,False,,0.0,8.815255918896757,C=CC(=O)NC1=CONOC=C2N=CN=C(Nc3cccc(C)c3)C21,5
C=CC(=N)NC1=NC=C2N=CN=C(Nc3ccc(F)c(Cl)c3)C21,8.89845296381458,0.049695794014517236,0.5750124656533779,330.754,2.953970000000001,84.99000000000001,3,5,0.0,2.1500000000000004,False,,0.0,8.813763402626751,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(F)c(Cl)c3)C21,1
C=CC(=N)NC1=CNOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.938943061645608,0.04459851589304704,0.5077309879558487,322.37200000000007,2.4339900000000005,93.89,4,6,0.0,2.25,False,,0.0,8.810710039730486,C=CC(=O)NC1=CNOC=C2N=CN=C(Nc3cccc(C)c3)C21,4
C=CC(=O)NC1=NOC=C2N=CN=C(Nc3ccc(Br)c(Cl)c3)C21,8.844392334850722,0.023100267052974712,0.7373533327449007,408.64300000000003,3.058300000000001,87.44,2,6,0.0,2.540953333333334,False,,0.0,8.808825734170197,C=CC(=O)NC1=NOC=C2N=CN=C(Nc3ccc(F)c(Cl)c3)C21,2
C=CC(=N)NC1=CONC=C2N=CN=C(Nc3cccc(C)c3)C21,8.94270310221256,0.05146749594126397,0.5077309879558487,322.37200000000007,2.4339900000000005,93.89,4,6,0.0,2.25,False,,0.0,8.80760110024922,C=CC(=O)NC1=CONC=C2N=CN=C(Nc3cccc(C)c3)C21,4
C=CC(=N)NC1=NONNOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.971238268117748,0.039558195639008975,0.4028084601628512,354.3740000000001,1.3422899999999995,127.51,5,9,0.0,2.179160000000001,False,,0.0,8.806210302560165,C=CC(=O)NC1=NONNOC=C2N=CN=C(Nc3cccc(C)c3)C21,7
C=CC(=O)OC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,8.833178658288473,0.04056758955708444,0.6721170843977406,294.314,2.4462200000000003,75.41,1,6,0.0,2.1500000000000004,False,,0.0,8.806169610930258,C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,1
C=CC(=O)NC1=NOC=C2N=CN=C(Nc3ccc(Cl)c(Br)c3)C21,8.840607355835678,0.022266217115934267,0.7373533327449007,408.6430000000001,3.058300000000001,87.44,2,6,0.0,2.5409533333333343,False,,0.0,8.805874805092193,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(Cl)c(Br)c3)C21,3
CON(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,9.055932831204075,0.02800352239338581,0.4583870012921185,441.89400000000023,4.104400000000003,70.58999999999999,1,6,0.0,3.012626666666668,False,,0.0,8.805228809456748,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,1
C=CC(=N)NC1=NNONC=C2N=CN=C(Nc3cccc(C)c3)C21,8.958402418614392,0.03700669449411685,0.4126554523618298,338.37500000000006,1.4106899999999991,118.28,5,8,0.0,2.1500000000000004,False,,0.0,8.80522345030119,C=CC(=O)NC1=NNONC=C2N=CN=C(Nc3cccc(C)c3)C21,6
C=CC(=N)NC1=NNNOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.956679580745861,0.03696449788399183,0.4126554523618298,338.37500000000006,1.4106899999999991,118.28,5,8,0.0,2.1500000000000004,False,,0.0,8.803542809042785,C=CC(=O)NC1=NNNOC=C2N=CN=C(Nc3cccc(C)c3)C21,6
CN(CN)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,9.073383926524624,0.044472280822778536,0.45060523869963315,440.9100000000002,3.459200000000002,87.38,2,6,0.0,3.0060666666666678,False,,0.0,8.803304265051661,CN(CO)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,2
C=CC(=O)NOC1=NOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.84179041813188,0.03666463619073116,0.6407322672510349,325.3280000000001,1.88242,96.67,2,7,0.0,2.1500000000000004,False,,0.0,8.802991915566668,C=CC(=O)NC1=NOC=C2N=CN=C(Nc3cccc(C)c3)C21,2
C=CC(=N)NC1=NOONC=C2N=CN=C(Nc3cccc(C)c3)C21,8.967745772410735,0.03795585441326847,0.37269792995766554,339.3590000000001,1.8376899999999996,115.48,4,8,0.0,2.1500000000000004,False,,0.0,8.7936388829763,C=CC(=O)NC1=NOONC=C2N=CN=C(Nc3cccc(C)c3)C21,5
C=CC(=N)NC1=NC=C2N=CN=C(Nc3ccc(Cl)c(Cl)c3)C21,8.876209644016326,0.04287019689888889,0.5652759878610938,347.20900000000006,3.4682700000000004,84.99000000000001,3,5,0.0,2.1500000000000004,False,,0.0,8.793477441047983,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(Cl)c(Cl)c3)C21,2
C=CC(=N)OC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,8.830661846435424,0.03950823263805971,0.6489506690918921,293.33000000000004,2.896890000000001,82.19,2,6,0.0,2.1500000000000004,False,,0.0,8.79312894834331,C=CC(=N)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,2
C=CC(=O)NOC1=COC=C2N=CN=C(Nc3cccc(C)c3)C21,8.849572897632704,0.033209499239290036,0.6578414186066487,324.3400000000001,2.4103200000000005,84.31,2,6,0.0,2.35,False,,0.0,8.79278410769674,C=CC(=O)NC1=COC=C2N=CN=C(Nc3cccc(C)c3)C21,2
NOC(=O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.019898609930857,0.013419319274627377,0.3968610295868766,417.2670000000001,3.1399,115.05,3,8,0.0,2.7484466666666676,False,,0.0,8.792642805449669,NC(=O)CCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,2
C=CC(=N)NC1=CNNC=C2N=CN=C(Nc3cccc(C)c3)C21,8.961014038931015,0.04953340841593596,0.4344740819981734,321.3880000000001,2.006989999999999,96.69000000000001,5,6,0.0,2.25,False,,0.0,8.791217671514167,C=CC(=O)NC1=CNNC=C2N=CN=C(Nc3cccc(C)c3)C21,5
C=CC(=N)NC1=NOOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.932968379510736,0.05035493977088398,0.44107673040948625,324.34400000000005,2.3330900000000003,103.45,3,7,0.0,2.1500000000000004,False,,0.0,8.780651804944595,C=CC(=O)NC1=NOOC=C2N=CN=C(Nc3cccc(C)c3)C21,3
CN(COCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.86133255056691,0.026390653383338503,0.6265265096325219,390.24100000000004,2.891000000000001,83.4,2,7,0.0,2.4682733333333338,False,,0.0,8.777964151999834,CN(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1
O=C(CCN1CCCOCOC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.041261802691835,0.038604773906734544,0.542144068233546,486.3700000000001,4.118400000000002,88.61000000000001,2,7,0.0,3.309133333333334,False,,0.0,8.777359062901875,O=C(CCN1CCCCOC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,2
C=CC(=O)NOC1=NNC=C2N=CN=C(Nc3cccc(C)c3)C21,8.85527584473527,0.038728460948279815,0.5662144085480221,324.3440000000001,1.4554199999999997,99.47,3,7,0.0,2.1500000000000004,False,,0.0,8.777154588061002,C=CC(=O)NC1=NNC=C2N=CN=C(Nc3cccc(C)c3)C21,3
C=CC(=N)NC1=NOOOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.933110222745185,0.05134750239281059,0.4341483471768529,340.3430000000001,2.26469,112.68,3,8,0.0,2.1500000000000004,False,,0.0,8.776336893940801,C=CC(=O)NC1=NOOOC=C2N=CN=C(Nc3cccc(C)c3)C21,4
CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1COOCN3c1ccc(F)c(Cl)c1,9.056607307842725,0.05894166983117257,0.45725523726159556,457.89300000000014,4.036000000000003,79.82000000000001,1,7,0.0,3.019286666666668,False,,0.0,8.77340025664235,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1COCN3c1ccc(F)c(Cl)c1,2
C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(OCl)c(Cl)c3)C21,8.772940313112349,0.05666463118418547,0.8088560366503986,364.192,2.8968000000000007,87.44000000000001,2,6,0.0,2.344613333333333,False,,0.0,8.769011700253362,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(Cl)c(Cl)c3)C21,2
C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(Cl)c(OCl)c3)C21,8.767776708801216,0.05391747112741118,0.8088560366503985,364.1920000000001,2.8968000000000007,87.44000000000001,2,6,0.0,2.344613333333334,False,,0.0,8.766595255999004,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(Cl)c(Cl)c3)C21,2
C=COC(=O)C(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.963406676245885,0.040035767386125964,0.50874426616121,399.24800000000005,4.321100000000002,77.0,1,6,0.0,2.7783200000000003,False,,0.0,8.760995041940363,C=CC(=O)C(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1
C=CC(=O)NOC1=NNOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.842005208326785,0.037470955870170235,0.556723145221248,340.3430000000001,1.3870199999999995,108.7,3,8,0.0,2.1500000000000004,False,,0.0,8.76039582506724,C=CC(=O)NC1=NNOC=C2N=CN=C(Nc3cccc(C)c3)C21,4
C=CC(=O)NOOC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,8.895238175648416,0.03417725667258375,0.5016797962373922,325.3280000000001,1.88242,96.67,2,7,0.0,2.35,False,,0.0,8.75940081709453,C=CC(=O)NOC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,2
C=CC(=O)NOC1=NONC=C2N=CN=C(Nc3cccc(C)c3)C21,8.841132573784282,0.040943225047015606,0.556723145221248,340.3430000000001,1.3870199999999995,108.7,3,8,0.0,2.1500000000000004,False,,0.0,8.75605092134789,C=CC(=O)NC1=NONC=C2N=CN=C(Nc3cccc(C)c3)C21,4
C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(OC)c3)C21,8.72597972937778,0.05068390293820993,0.8333853565528977,309.32900000000006,1.7194,87.44000000000001,2,6,0.0,2.25,False,,0.0,8.754488504716019,C=CC(=O)NC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,1
C=CC(=N)NC1=NC=C2N=CN=C(Nc3ccc(F)c(Br)c3)C21,8.886901586822503,0.06040208026778367,0.5483680793647742,375.20500000000004,3.0630700000000006,84.99000000000001,3,5,0.0,2.318033333333334,False,,0.0,8.752978546237108,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(F)c(Br)c3)C21,2
C=CC(=O)NOC1=CNC=C2N=CN=C(Nc3cccc(C)c3)C21,8.847224357895794,0.03586653573790079,0.5839768115774321,323.35600000000005,1.98332,87.11,3,6,0.0,2.35,False,,0.0,8.75084622794661,C=CC(=O)NC1=CNC=C2N=CN=C(Nc3cccc(C)c3)C21,3
C=CC(=O)NOC1=NONOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.843111004508307,0.03672117578213736,0.5432706466936922,356.3420000000001,1.3186199999999995,117.93,3,9,0.0,2.192280000000001,False,,0.0,8.749183152073016,C=CC(=O)NC1=NONOC=C2N=CN=C(Nc3cccc(C)c3)C21,5
C=CC(=O)OC1=NONC=C2N=CN=C(Nc3cccc(C)c3)C21,8.790584696535976,0.03940426780407264,0.6391036082315082,325.3280000000001,1.88242,96.67,2,8,0.0,2.1500000000000004,False,,0.0,8.748232232847657,C=CC(=O)NC1=NONC=C2N=CN=C(Nc3cccc(C)c3)C21,4
C=CC(=N)NC1=NC=C2N=CN=C(Nc3ccc(Br)c(F)c3)C21,8.881513423467442,0.06007761412581387,0.5483680793647742,375.20500000000004,3.0630700000000006,84.99000000000001,3,5,0.0,2.318033333333334,False,,0.0,8.747914849024017,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(Br)c(F)c3)C21,3
C=CC(=O)OC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21,8.791437204878994,0.05142578890769344,0.6880835687619656,293.326,2.974120000000001,63.05,1,5,0.0,2.25,False,,0.0,8.746553200352283,C=CC(=O)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21,1
C=CC(=O)NOC1=CONC=C2N=CN=C(Nc3cccc(C)c3)C21,8.85019204164362,0.03880480966834231,0.5751635385676468,339.3550000000001,1.91492,96.34,3,7,0.0,2.35,False,,0.0,8.746469001259102,C=CC(=O)NC1=CONC=C2N=CN=C(Nc3cccc(C)c3)C21,4
C=CC(=O)C(OC)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.900951658080274,0.03927115657259781,0.6324060950216026,399.24800000000005,3.973500000000003,77.0,1,6,0.0,2.8783200000000004,False,,0.0,8.746135549018476,C=CC(=O)C(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1
C=CC(=O)NOC1=CONOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.855887015584168,0.03350105842667292,0.5622122164114783,355.3540000000001,1.84652,105.57000000000001,3,8,0.0,2.385693333333334,False,,0.0,8.745638065363234,C=CC(=O)NC1=CONOC=C2N=CN=C(Nc3cccc(C)c3)C21,5
CN(C)OC/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,9.001658061623383,0.03438185346391255,0.4583870012921185,441.89400000000023,4.104400000000003,70.58999999999999,1,6,0.0,3.012626666666668,False,,0.0,8.744575708805531,CN(C)C/C=C/C(=O)Nc1ccc2ncnc3c2c1CCN3c1ccc(F)c(Cl)c1,1
C=CC(=O)NOC1=NC=C2N=CN=C(Nc3ccc(F)c(F)c3)C21,8.773608409611956,0.03097805009959281,0.6409995144758004,331.28200000000004,1.9206,87.44,2,6,0.0,2.1500000000000004,False,,0.0,8.740630116750264,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(F)c(F)c3)C21,2
C=CC(=O)OC1=NOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.763560159120829,0.03767892205955,0.6711088464023605,310.31300000000005,2.37782,84.64,1,7,0.0,2.1500000000000004,False,,0.0,8.73893566026246,C=CC(=O)NC1=NOC=C2N=CN=C(Nc3cccc(C)c3)C21,2
C=CC(=O)NOC1=NNNC=C2N=CN=C(Nc3cccc(C)c3)C21,8.862238097995522,0.03904827763391746,0.4736408297046408,339.3590000000001,0.9600199999999993,111.5,4,8,0.0,2.1500000000000004,False,,0.0,8.737510235213927,C=CC(=O)NC1=NNNC=C2N=CN=C(Nc3cccc(C)c3)C21,5
C=CC(=N)OC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21,8.790018859022457,0.049594066093239735,0.6616467709883112,292.34200000000004,3.4247900000000016,69.83,2,5,0.0,2.25,False,,0.0,8.733748178423372,C=CC(=N)NC1=CC=C2N=CN=C(Nc3cccc(C)c3)C21,2
C=CC(=O)OC1=CNC=C2N=CN=C(Nc3cccc(C)c3)C21,8.78286856288816,0.04824981498559396,0.6642789437790527,308.34100000000007,2.47872,75.08,2,6,0.0,2.25,False,,0.0,8.729258219792092,C=CC(=O)NC1=CNC=C2N=CN=C(Nc3cccc(C)c3)C21,3
C=CC(=N)NC1=COOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.898109124794344,0.05809194959002605,0.4530282773158314,323.35600000000005,2.860990000000001,91.09,3,6,0.0,2.25,False,,0.0,8.729031313862233,C=CC(=O)NC1=COOC=C2N=CN=C(Nc3cccc(C)c3)C21,3
C=CC(=O)OOC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,8.835197938759743,0.04391589361496763,0.5161336998058702,310.31300000000005,2.37782,84.64,1,7,0.0,2.1500000000000004,False,,0.0,8.726848895047711,C=CC(=O)NOC1=NC=C2N=CN=C(Nc3cccc(C)c3)C21,2
C=CC(=O)OC1=NNC=C2N=CN=C(Nc3cccc(C)c3)C21,8.77417487695708,0.04789938859325411,0.6454667618689273,309.32900000000006,1.95082,87.44,2,7,0.0,2.1500000000000004,False,,0.0,8.72650886929829,C=CC(=O)NC1=NNC=C2N=CN=C(Nc3cccc(C)c3)C21,3
O=C(O)CCOCNc1c(Br)cccc1Nc1ncnc2ccncc12,8.973864545952324,0.008850587166906159,0.3774228935382279,418.25100000000015,3.3916000000000013,109.26,3,7,0.0,2.855006666666668,False,,0.0,8.725474405554532,O=C(O)CCCNc1c(Br)cccc1Nc1ncnc2ccncc12,1
C=CC(=O)OC(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.922443139528408,0.034849826760854616,0.50874426616121,399.24800000000005,4.321100000000002,77.0,1,6,0.0,2.7783200000000003,False,,0.0,8.725217445848157,C=CC(=O)C(C)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1
C=CC(=O)NOC1=NC=C2N=CN=C(Nc3ccc(Cl)c(F)c3)C21,8.764044679489313,0.03432215410045766,0.6359382523521375,347.7370000000001,2.4349000000000007,87.44,2,6,0.0,2.1500000000000004,False,,0.0,8.725191651564923,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(Cl)c(F)c3)C21,3
C=CC(=O)OC1=COC=C2N=CN=C(Nc3cccc(C)c3)C21,8.756721533081508,0.03967451573073229,0.6880875761070245,309.32500000000005,2.9057200000000014,72.28,1,6,0.0,2.25,False,,0.0,8.723590805404287,C=CC(=O)NC1=COC=C2N=CN=C(Nc3cccc(C)c3)C21,2
C=CC(=O)NOC1=NC=C2N=CN=C(Nc3ccc(F)c(Cl)c3)C21,8.76295240819787,0.03523595778861705,0.6359382523521375,347.7370000000001,2.4349000000000007,87.44,2,6,0.0,2.1500000000000004,False,,0.0,8.723185576585323,C=CC(=O)NC1=NC=C2N=CN=C(Nc3ccc(F)c(Cl)c3)C21,1
C=CC(=O)NOC1=CNOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.817745294125618,0.03257982406385815,0.5751635385676468,339.3550000000001,1.91492,96.34,3,7,0.0,2.35,False,,0.0,8.720247239345586,C=CC(=O)NC1=CNOC=C2N=CN=C(Nc3cccc(C)c3)C21,4
C=CC(=O)NOC1=NONNC=C2N=CN=C(Nc3cccc(C)c3)C21,8.855478732914445,0.040794901555143225,0.461858823300387,355.3580000000001,0.8916199999999996,120.73,4,9,0.0,2.185720000000001,False,,0.0,8.717755243009494,C=CC(=O)NC1=NONNC=C2N=CN=C(Nc3cccc(C)c3)C21,6
N=C(/C=C/CO)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.835188030310334,0.017710954793137137,0.5514230202725372,398.26400000000007,3.641670000000002,94.78,3,6,0.0,2.5217600000000004,False,,0.0,8.714924585653465,O=C(/C=C/CO)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,2
C=CC(=O)OC1=NONOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.763737357798663,0.04019836479326391,0.6276656322902785,341.32700000000006,1.81402,105.9,2,9,0.0,2.1500000000000004,False,,0.0,8.714871809150537,C=CC(=O)NC1=NONOC=C2N=CN=C(Nc3cccc(C)c3)C21,5
C=CC(=O)OC1=NNOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.762553639027901,0.045619056039629555,0.6391036082315082,325.3280000000001,1.88242,96.67,2,8,0.0,2.1500000000000004,False,,0.0,8.713986387104026,C=CC(=O)NC1=NNOC=C2N=CN=C(Nc3cccc(C)c3)C21,4
C/C=C/C(=O)OCc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.842640721956794,0.024180066445261522,0.5132115605245211,399.24800000000005,4.1502000000000026,77.0,1,6,0.0,2.4283200000000003,False,,0.0,8.710818435773794,C/C=C/C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,1
C=CC(=O)NOC1=NNNOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.84337536572591,0.0363576071384268,0.461858823300387,355.3580000000001,0.8916199999999996,120.73,4,9,0.0,2.185720000000001,False,,0.0,8.710089170237675,C=CC(=O)NC1=NNNOC=C2N=CN=C(Nc3cccc(C)c3)C21,6
C=CC(=O)OC1=CNOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.754361173635658,0.03994645217591287,0.6587242621603858,324.3400000000001,2.4103200000000005,84.31,2,7,0.0,2.25,False,,0.0,8.706276852539938,C=CC(=O)NC1=CNOC=C2N=CN=C(Nc3cccc(C)c3)C21,4
C=CC(=O)OC1=CONOC=C2N=CN=C(Nc3cccc(C)c3)C21,8.763049820557892,0.043482812702340855,0.647910056699646,340.33900000000006,2.34192,93.54,2,8,0.0,2.25,False,,0.0,8.706022036205376,C=CC(=O)NC1=CONOC=C2N=CN=C(Nc3cccc(C)c3)C21,5
C=CC(=O)OC1=CONC=C2N=CN=C(Nc3cccc(C)c3)C21,8.758239972284185,0.047023871024813736,0.6587242621603858,324.3400000000001,2.4103200000000005,84.31,2,7,0.0,2.25,False,,0.0,8.703078232339564,C=CC(=O)NC1=CONC=C2N=CN=C(Nc3cccc(C)c3)C21,4
OCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.700434739116329,0.014768121013773752,0.6303772887856234,346.18800000000005,2.8926000000000007,82.96,3,6,0.0,2.0,False,,0.0,8.700855262495367,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1
